clases;Varianza_aX;Varianza_aY;Varianza_aZ;Varianza_gX;Varianza_gY;Varianza_gZ;Suelo
2697;0.00266384;9151654083;0.00154029;498679532;944198095.8;15570705751;2
2698;0.00443421;0.05268504;2569087075;658292583.3;1321994843;11448554303;2
2699;0.00889805;1761626341;0.004263;440538575.7;1469449633;11029596951;2
2700;0.00430929;0.09334464;214713952;901915688.9;2053856688;10694729554;2
2701;0.00380296;0.0664636;0.00224401;849853846.4;1122666208;10493022879;2
2702;0.00339149;0.08494889;9568596071;571965399.2;988745739.6;5947025209;2
2703;0.00952629;0.14725264;0.00589844;623480031.2;771499036.6;5652576749;2
2704;0.00924704;0.11549;2233081577;263686790.3;831433464.3;3783775499;2
2705;0.00081724;9138808358;9348378507;289193217.8;450626668.6;1999362367;2
2706;0.00649921;0.13543949;9057610187;133963599.3;570473811.4;3632948201;2
2707;0.00595881;1428360552;1653785072;510394273;1054404883;5004333929;2
2708;0.0172774;1243844346;9478290329;619197580;1895696786;3925850675;2
2709;0.00326249;0.07856836;2178031489;154018319.6;383814184.8;3191618012;2
2710;0.00640216;908264113;0.00332844;635403377.8;634295729.5;7802301854;2
2711;0.00237841;0.14148561;166991561;619170671.2;774262159.2;5382962890;2
2712;0.01016096;0.09685789;0.00478749;522715552.6;1876415140;9047348197;2
2713;0.00047049;0.08956816;2580318564;804416138;1673813850;11093563617;2
2714;0.02092941;0.11484684;0.0053274;1066990549;3223018529;17251176702;2
2715;0.0035162;0.12346145;2652354233;1255744088;1316894315;13102744969;2
2716;0.00428969;0.08075904;0.00065401;646744314.4;1811968104;12123653276;2
2717;0.00246961;0.05128945;2210814608;1268807132;1827541057;13223877673;2
2718;0.00605324;0.03041829;0.00150276;1002034170;1945841438;16037021211;2
2719;0.001018;0.02908025;2194027659;1030815322;1093953332;11709244190;2
2720;0.00163185;1734917303;0.00284229;2768133052;2357059061;16234488083;2
2721;0.00333321;0.04081284;2470932821;1002194489;611244138.2;7207488893;2
2722;0.00764204;1058764852;0.00294085;374138645.9;290161130.6;5922237821;2
2723;0.00344545;0.10437425;174930354;263253152.7;345096734.8;2992643832;2
2724;0.00814;1235689822;1662580989;563992134.5;395140412.7;2587036136;2
2725;0.00733721;0.14277269;1036555832;344572118.1;566701766.6;3160786694;2
2726;0.00187456;0.16936141;1686706701;1106257939;484906609.9;6807237123;2
2727;0.01479956;0.08834836;0.00360841;518497089;1326614053;10191546306;2
2728;0.00322164;0.07584465;0.00240476;1074468842;690203514.6;7670803841;2
2729;0.00385069;169602669;0.00463321;602984538.2;2323821564;14061359570;2
2730;0.00297176;0.02616945;1675337409;840724982.6;1297274396;11937818946;2
2731;0.00198416;0.04423149;0.00054924;787345059;1323023866;15612088194;2
2732;0.00083741;0.0429752;1669792154;1082845422;1212821189;10134949077;2
2733;0.00813276;0.06682476;0.00151781;1085357881;1363408358;12028780026;2
2734;0.00180669;0.09406396;2133094547;524899118.5;530643570.2;3833546861;2
2735;0.00793841;0.11264889;0.0091502;1107792736;348718043.1;1224269063;2
2736;0.01735701;0.11485084;1829238031;159078507.6;402007580.3;1779555950;2
2737;0.01372969;0.15414256;9293086831;417132336.2;393752001.4;3340564144;2
2738;0.00405364;0.07256061;0.00461976;263129918.4;394968064;1461606818;2
2739;0.00130541;0.11430601;1700104492;435495607.8;758690724.1;6230188733;2
2740;0.01402921;0.08005481;0.00897009;509608802.4;1646603575;10503850819;2
2741;0.00198285;0.03259836;2635143228;840501673.4;649232525.1;8374848351;2
2742;0.00839321;1739144806;0.00324184;700737717.4;2211183107;19319882378;2
2743;0.00097361;0.08844605;2196672363;1295138219;1565554326;13738211599;2
2744;0.00683996;0.04678049;0.00444604;552637839.6;2207689606;13079401230;2
2745;0.00043336;0.02359424;2142601821;455369322.8;1266648097;11633594831;2
2746;0.00460445;0.01608224;0.00064096;1129683365;1723504970;14379723530;2
2747;0.00239776;0.03746669;2590868295;1518566534;977284349.5;13012482154;2
2748;0.00712961;0.05039141;0.00119524;962608748.1;2349718896;19336625000;2
2749;0.00138949;0.03382981;2158042911;527545308;954501842.4;11652790449;2
2750;0.00166916;0.06464169;0.00085049;734372842.3;823623436.4;13506064528;2
2751;0.00375564;0.04980064;923652419;612861043.8;632057525.5;8619038812;2
2752;0.00385345;0.08681041;0.00246645;1022434916;909216285.8;12261120624;2
2753;0.00293504;0.09874004;2347148587;533425846.6;1199398598;9831789829;2
2754;0.00279844;1866180912;0.00234941;1131972698;1795793581;15930389211;2
2755;0.005993;0.07731201;260595217;674374388.2;1904520668;11127258524;2
2756;0.00762689;1077980803;0.00516689;912391291.8;2065695186;9916691707;2
2757;0.00414756;0.08961776;2171527838;512466598.8;686702340.8;4319532470;2
2758;0.00918796;9011035831;9220764211;694915465.7;342197865.6;4649458851;2
2759;0.00748721;0.13042361;9532037144;249246755.6;201102330.6;2503362796;2
2760;0.00125605;0.17306276;2264025624;458464626.7;418119923.5;6099397359;2
2761;0.0104188;1029610327;0.00527176;474651045.5;630274006.8;5772623474;2
2762;0.00424905;0.13773961;1680377845;336339058;527944754.5;3502870267;2
2763;0.01021744;0.08005304;0.00594804;371339074.2;1380864033;6007847546;2
2764;0.00287884;0.1084214;2230092182;1333865503;1188880567;8408646055;2
2765;0.00985525;9388663623;0.01174389;773978740.4;2570190627;12814061770;2
2766;0.00341249;0.02091324;0.00101525;890125064.8;448692341.1;8803497810;2
2767;0.00677896;9815641615;0.00241801;1187110816;1995220606;16613643349;2
2768;0.00230904;0.02456921;246080931;1391848124;1148628534;10349609188;2
2769;0.0025526;9591301687;0.00217961;1711592665;1723641862;12867510694;2
2770;0.00212536;0.0520462;2178490911;274395970.6;277001401.6;3013705122;2
2771;0.00199929;0.09379744;0.00307316;489724293;116026723.8;1034122940;2
2772;0.00887341;0.14410629;0.00501424;439186633.4;242832218.8;3615590967;2
2773;0.00317156;0.11479344;0.00191504;743623795.5;236503781.3;6458035876;2
2774;0.00364461;0.11410285;0.00193985;751062074;818955333;10865749745;2
2775;0.00178624;0.07106561;2252312117;884963068.8;894087750.2;7654852060;2
2776;0.00516729;0.02492056;0.00098144;961331456.9;1213933596;12618910632;2
2777;0.00793516;0.01306589;163727577;1009084567;431012889.5;8123628844;2
2778;0.00276525;0.06137076;0.00187396;1116255162;1314772213;13547851997;2
2779;0.00203476;0.06100321;9236639509;923102481.2;690954755.2;8106647837;2
2780;0.00529596;0.08761181;0.00664084;528639787.7;1023843298;7801942211;2
2781;0.00629621;0.1003248;2605885677;569846486.1;790362086;5000870004;2
2782;0.00455501;913953712;0.0061266;326532748.3;191549985.3;2377314928;2
2783;0.00367205;0.09010805;0.00341549;268358226.3;246560726.8;2211718526;2
2784;0.00096424;0.05177529;0.00405001;465173744.3;706075857;5735515238;2
2785;0.00337669;0.05533136;0.00057561;802363706.2;1191557666;14803137637;2
2786;0.00693881;0.01347621;9456615265;888980048.2;633574581.4;9259558649;2
2787;0.00465396;0.01713924;0.00284329;1083736706;2015042420;13797700741;2
2788;0.00662216;0.04851016;2444036369;768258788.8;1117823948;8529968582;2
2789;0.00346565;1025483706;0.00876584;757522018.7;1618905238;8549274435;2
2790;0.00898904;0.10672221;8983611687;709980766.9;860228563.2;6631472305;2
2791;0.00487641;1742734634;0.00310361;585242191.9;606400262.8;9035553909;2
2792;0.00593776;0.08395756;2601467804;393102917.5;843836878.4;4672423658;2
2793;0.00585805;0.1037868;9944627794;235229262.8;1119116149;3937207000;2
2794;0.00090269;0.11476924;9146523908;82826458.36;89142734.81;2337437534;2
2795;0.00077264;0.06692229;1684560071;104197736.2;60016770.09;1411904878;2
2796;0.00398989;0.07313441;0.00139644;334766582.8;427478574.4;6443747489;2
2797;0.0012378;0.06266144;2158419954;396627283.7;394265381.7;7664371377;2
2798;0.00289489;0.02878184;0.00414496;376916315.4;361443673.5;10553517229;2
2799;0.00362196;0.07721996;1663234429;1291088352;828634520.2;12390733628;2
2800;0.00677301;0.0343144;0.0010342;796357688.6;1202625004;13246726873;2
2801;0.00189649;0.05047569;0.00028476;1122574320;654650507.5;12760912468;2
2802;0.00685425;0.04880716;0.00067624;864929856.7;2518872955;17343123224;2
2803;0.00148381;0.06175745;164399228;1401317902;3081095293;17020130295;2
2804;0.01295005;0.05785176;0.00153561;929219002.1;2308359951;18321970319;2
2805;0.00646909;0.11230189;1617961726;1969388385;2436086276;11824082885;2
2806;0.00980496;0.1018992;0.00409529;867633741;2643693278;12432956118;2
2807;0.00803809;0.10994705;2563736606;1466606863;1978974967;9829283302;2
2808;0.01980484;2206311668;0.00895109;587107626.3;2108119782;10225005584;2
2809;0.01442644;0.13201721;0.00365996;1379290894;1854602726;8286691902;2
2810;0.00620696;9576194105;0.00327209;516388778.9;1047265099;6307804815;2
2811;0.00529721;0.02507576;1678744306;1408789313;2447067176;9119206392;2
2812;0.01315409;1689780175;0.00260344;1743045163;2996765087;21049526098;2
2813;0.00523969;0.10834129;2515309041;1872782304;2505964900;18351949701;2
2814;0.00771169;9666803455;0.00217065;611612581.8;1564694908;16177303335;2
2815;0.00260001;0.02037876;1640461588;1844535624;1043174684;8016152257;2
2816;0.0048768;0.02753364;0.00087956;720867380.5;2045753207;15515598861;2
2817;0.00228396;0.04562904;2503001109;681795955.6;1952679450;10097612781;2
2818;0.0099414;0.06492321;0.00066889;624331094.6;1643539368;13805615069;2
2819;0.003755;0.06226729;2362141574;490303485.2;1361439220;10251325404;2
2820;0.0038358;1207756123;0.00068221;556767036.2;1062450001;12074661954;2
2821;0.00170184;0.07735981;2549590221;445865351.1;848231540.4;6242448253;2
2822;0.00719501;0.12077769;0.00207565;648039360.4;554773941.2;4407565619;2
2823;0.00860969;0.13104709;222590072;373252426.4;664959091.5;5126866866;2
2824;0.00939536;0.17007389;0.0062684;436497717.5;411735770.4;4906457048;2
2825;0.00821429;0.1745762;9237592265;496487861.2;793014507.9;3892937996;2
2826;0.00423289;0.15000609;0.00135736;169935345;81868603.41;1579843386;2
2827;0.0122196;0.11181956;0.00159836;374688227.1;333514469.9;1913175066;2
2828;0.0056338;0.15237241;164717683;424086045.3;230503921;4328603820;2
2829;0.02653785;0.145178;0.00390065;993016593;719587202.1;6132981969;2
2830;0.00172636;0.10003164;1658719596;564005613.4;374026010.6;8071604849;2
2831;0.00743205;1097878718;0.00157025;651777769;723943249.6;16662488207;2
2832;0.00130644;0.09081796;0.00122976;1341742135;368421668.6;14300851297;2
2833;0.00694356;0.04070616;0.00180256;1180182546;1288069079;19384591229;2
2834;0.00133225;0.03739345;9055226568;1623010872;521449810.4;11481942357;2
2835;0.01222024;1087929221;0.00302396;1219534945;1618811635;16658906033;2
2836;0.00139576;0.09109729;2120017108;797827805.8;311836923.3;7571647358;2
2837;0.01712284;9558287485;0.0066914;543701406;806249909.3;7217845637;2
2838;0.01176469;0.11464036;2228152637;164269693.1;293228468.5;3084066139;2
2839;0.01073469;1090356958;0.01407676;183570886;599125425;2183958752;2
2840;0.01286124;0.11832589;0.00576764;453427935;275906511.9;2412987972;2
2841;0.00237701;0.06473841;9001582789;501516839.1;1227940059;7498798791;2
2842;0.01564981;2149018872;0.00499885;1270394124;2574617322;18103539424;2
2843;0.00445209;0.07162501;1754405083;948412170;1957227982;12391395526;2
2844;0.01742721;9167727744;0.0027624;1436154179;3957276037;21126089308;2
2845;0.01427349;0.07136141;2429167023;1162542764;3853415276;14838691329;2
2846;0.02016401;1962000479;0.00810521;2309393785;4866562459;19814274622;2
2847;0.00702824;0.01271284;2539412315;1767374046;1746893419;6472739558;2
2848;0.00966641;2838150866;0.00361121;1495768457;3527188714;21173436534;2
2849;0.01491949;0.07663824;2740978131;1761830836;3924086347;11006572235;2
2850;0.00329381;0.09675769;0.00788284;1789338379;2745888576;8291470840;2
2851;0.01278985;0.17279204;2383483062;1244778855;1067577643;6957593834;2
2852;0.01243556;9171238859;0.01170941;907707242.9;1853531550;6109175377;2
2853;0.01288176;0.14044449;166030382;1464588973;717575416.9;4877010843;2
2854;0.00869609;0.12441016;957069808;1229776357;1017728120;2432755291;2
2855;0.03944601;0.19098256;1737196108;736294253.3;1719585162;4877550826;2
2856;0.01331385;0.17714944;0.00513685;1248502636;574283627.6;3443153036;2
2857;0.01711021;0.12767485;0.00763521;741114636.6;1111506225;5876255499;2
2858;0.00274869;0.15154004;2288442628;918183256.1;1480394934;9184331082;2
2859;0.01111101;1822577469;0.00779864;1076703735;1813538304;11166819832;2
2860;0.01962505;0.22815296;2743945839;1360495316;2085079895;11275950353;2
2861;0.00783744;1074498216;9129101967;213104207.6;507347107.8;7958609692;2
2862;0.00201481;0.175955;1818602552;470320609.7;186906335.6;5670797209;2
2863;0.00654145;1967966296;9002498484;625897956.4;533110274.6;7239878966;2
2864;0.00241725;0.17444909;1784701555;574890590.6;251404728.6;3819415363;2
2865;0.00888469;0.11859849;0.00256469;436881746.6;557465777.6;4880944067;2
2866;0.00749041;0.07987241;2189035899;318945117;1089790248;6176114870;2
2867;0.00358696;0.03444844;0.00261556;913781545.4;1290055076;13149465018;2
2868;0.00809125;0.02394756;2723735814;1126202605;3050186102;11801886481;2
2869;0.00247836;9276973404;0.00141684;1475953734;3603150082;19527369567;2
2870;0.00219669;0.03595569;2194467181;1426396478;1972239897;15564438328;2
2871;0.0097176;1941141799;0.00775244;1303072275;3692017908;18795719264;2
2872;0.00250604;0.04006524;9383625732;1359156759;1632131353;12263243659;2
2873;0.00526756;3084661025;0.00382741;1386441810;2293449666;21517551947;2
2874;0.00584236;0.10634116;9439535559;3173718534;3595516752;28089800646;2
2875;0.01132304;1829649945;0.00372676;2399781618;4648013421;26815962634;2
2876;0.00645361;0.048612;0.00328469;2328919447;1867478669;19711675416;2
2877;0.00997676;0.02192504;0.00145521;1531023609;3323576078;24872432001;2
2878;0.00570565;0.03535476;0.00257801;2487358445;2241861366;16165608650;2
2879;0.015721;2213089136;0.00388189;1704533401;3983994299;24685469406;2
2880;0.00296849;0.0380926;166175769;1937158314;891127805;15147229740;2
2881;0.00752561;9333725151;0.00305769;1287131444;1440129131;25792692879;2
2882;0.00412909;0.02142549;2179748813;1006203234;1344908318;13241952006;2
2883;0.01325704;1011960762;0.00228424;1414100182;2708496503;26078398724;2
2884;0.0054868;0.03388785;9438152889;1088137924;1136479762;15952659022;2
2885;0.01496284;0.04903549;0.00540696;919635719.2;2908545358;25093128601;2
2886;0.00291469;0.03462069;0.00142784;750835446.2;73539419.73;12408392065;2
2887;0.00664829;0.05974385;9511884655;820848271.2;260736606.2;17415156776;2
2888;0.00161696;0.06877229;0.00091885;1037140554;193882099.8;14802094740;2
2889;0.01289465;0.04643016;9255940242;823628414.8;1832505094;19156256300;2
2890;0.00269989;0.06144256;2512983584;847059500.7;1555328231;19088035889;2
2891;0.00872841;2128465312;9111183423;607151225.3;2081126053;21641541175;2
2892;0.001781;0.07180221;2626768081;325783433.9;931767938.8;9931859061;2
2893;0.02352089;0.11313729;0.00458404;480386691;1949726958;15357466559;2
2894;0.00881001;0.20596445;2181682969;462963986.2;1322499813;11727427122;2
2895;0.01453341;0.11148721;0.00734129;248839029.2;1214701860;5373183295;2
2896;0.00957421;1100624549;2357192233;355980045.3;929722949.6;6562842226;2
2897;0.01059636;9841709525;0.0033052;286600764.9;543616324.6;2391093782;2
2898;0.02420001;0.20237224;1678469227;351994413.2;803837385.8;4945897411;2
2899;0.01133316;0.13231505;0.00605601;131506674.6;681682915.2;3205309802;2
2900;0.01487441;0.13978016;0.00326136;268152491;1645881467;12400226662;2
2901;0.00482596;0.07366204;261850496;448507170.6;975059277;7347167413;2
2902;0.02132941;0.10839144;0.00583849;472503812.2;1507086964;7875657021;2
2903;0.00413144;0.08855989;1679800837;211156843.8;615700500.8;3397039713;2
2904;0.0219974;0.1301598;0.00364169;286131770;649474560;7009030437;2
2905;0.02073016;0.15089809;2291467863;739128578;753523743;7518651722;2
2906;0.01693221;2635338005;0.00123396;1523725826;1713066468;24322889823;2
2907;0.00474544;0.05224981;2791618889;1325191611;3282439589;23147001176;2
2908;0.01187489;1318393693;0.0032014;549681284.9;3551164816;23557992681;2
2909;0.00814201;0.06331521;2752548287;456779300.9;3065463961;13480819129;2
2910;0.01327201;9462988698;0.00859845;285136303.2;2254629253;11572119481;2
2911;0.0100392;0.12121804;1737663819;1171428053;1675066076;10837728393;2
2912;0.01048096;1737859036;9440826266;566481072.2;1661777630;8020091045;2
2913;0.01658261;0.18503444;1890978092;517750625.5;696220398.4;5320905878;2
2914;0.04529536;0.13904021;2275235695;221357391.5;1015782995;3460908153;2
2915;0.00631269;0.14135704;8984255418;220826423.5;49906705.8;2188515904;2
2916;0.00437841;0.12514156;2697699141;1584538554;302362188.5;6387301380;2
2917;0.02416185;0.13342404;0.00258341;429925323;494602803.8;3895178592;2
2918;0.0337692;0.20932884;0.00172744;194088801.4;283282940.6;4549495356;2
2919;0.02565845;1018485623;0.00085064;303794572.3;64594094.65;6865482608;2
2920;0.02518396;0.16007181;2349767282;522929541.1;786410935.5;8059645735;2
2921;0.03919756;1222696834;9020630184;558915283.5;1338780976;16330079095;2
2922;0.02470549;0.08423104;1859952285;830814965.4;2436847964;20190151290;2
2923;0.01594405;3539146985;0.00547141;3005091261;3137413116;27166854782;2
2924;0.00769104;0.09918644;2687366379;1476171095;1583693824;16324167360;2
2925;0.00652609;1882445441;9128864433;786100932.7;507776743.9;15600670467;2
2926;0.03058596;1112806493;1832776724;643441511.9;1393515786;10816049252;2
2927;0.02816521;9214345583;2455330471;211052095.5;593359517.1;3652260603;2
2928;0.04783716;0.258753;9020167495;622020176.2;690222069.8;8454842325;2
2929;0.03427201;0.1455324;9792318525;644211695.2;1105520360;10667583911;2
2930;0.03439881;0.11504816;0.00064209;636498687.2;1946251409;20843497823;2
2931;0.00179781;0.02304841;1676317191;444603473.5;1961689793;14445511871;2
2932;0.01477996;91349289;0.00157124;416528113.8;1582777156;22593398541;2
2933;0.00313484;0.05901364;2238613479;781116776.3;914909474.4;17677793081;2
2934;0.01551389;1013798729;0.00169036;1515395426;2300933848;22779797574;2
2935;0.00496609;0.04262124;1658336644;904389660.5;1903764665;18255691311;2
2936;0.02082164;0.05518409;0.00164124;467816077.4;1717222965;19518399786;2
2937;0.02273085;0.04378776;2594275232;136252596.2;2795274741;14191571940;2
2938;0.02117065;0.10468209;1618076012;269523798.6;1028431766;13812527692;2
2939;0.01856484;0.17539361;2278497685;747536543.1;1399174571;9539021312;2
2940;0.04043181;0.18911344;9944226398;169370783.8;827194511;5477078415;2
2941;0.06172036;0.24240564;1851454219;551910593.7;1506015223;10592426367;2
2942;0.03407029;0.10736716;2238677629;452504480.8;966229482;6815322131;2
